handle_id,actor_id_ground_truth,handle_name,marketplace,pgp_fingerprint,category,created_date,last_active_date,status
H00776,A00522,ghoenmarket,marketplace_19,F0F7FCFD8F6E1A784B33E3D4E9EDEDDC1236B5C8,stolen_data,2024-10-21,2025-11-18,active
H00777,A00522,vexulstorm,marketplace_5,3EDF0BDEA30BD6DF198EFF381BEE14B02BB9891A,stolen_data,2023-12-17,2024-10-17,dormant
H00778,A00523,neoathvoid,marketplace_5,88BAAFCD67A850A0A60E5FF44FCAF185DC07DD05,arms,2024-02-03,2024-12-31,dormant
H00779,A00523,hexinvoid,marketplace_12,596B11FC3DB7FFE848F3D923C6DA0F5A5B13C2BD,arms,2024-03-21,2025-03-14,burned
H00780,A00524,zerexstorm,marketplace_2,1F102669046F975D589302CB3359D817234E38DB,hacking_services,2024-05-06,2025-03-31,burned
H00781,A00525,shadarfang,marketplace_3,1BCDD846966FB959C7FF79A1705EF42E62C5B1AB,stolen_data,2024-10-31,2025-01-23,active
H00782,A00526,darkinghost,marketplace_15,7E4CEF7825DE5FF8FC2190EC5CCA593AF7214090,hacking_services,2024-09-24,2025-08-10,active
H00783,A00527,cyulphantom,marketplace_1,4877E15DBE39C7BA026B62203A9BCE727F112E86,money_laundering,2024-04-16,2025-06-12,active
H00784,A00528,nyxartrace,marketplace_15,53E6E67F120395D5255800D26CA8DC15A287A18F,stolen_data,2023-01-29,2024-03-24,active
H00785,A00528,zerobyte,marketplace_12,9A12A723AD14FC68FFDD1A8AC4AFB08559C81C8D,stolen_data,2023-03-07,2024-05-14,active
H00786,A00528,ravathraven,marketplace_14,835FF3393C1B02FABF15CFCA1889298484CF01B1,stolen_data,2025-03-10,2026-03-28,active
H00787,A00529,vexen99,marketplace_4,5D8E19482D3940EC2E01D287DBF47ECD31A83E2A,hacking_services,2023-08-21,2024-04-11,active
H00788,A00530,cyathhex99,marketplace_16,300EF859BBED3DFF1DDF425579386043B5E5BF76,hacking_services,2024-03-18,2024-04-04,dormant
H00789,A00531,vexulwraith,marketplace_15,51B89EC0255AC416D3014BF12C51C7E17BAB3A3C,other_illicit,2025-07-05,2026-04-09,dormant
H00790,A00531,rava99,marketplace_9,D4CBC6C14B7CF64145A8B10C80EE6F3693110DCA,other_illicit,2025-07-09,2026-01-28,burned
H00791,A00531,ghoarfang,marketplace_2,008D17AD0F1C87FB099E1A718F04F05ED8B3601A,other_illicit,2023-10-27,2024-07-26,active
H00792,A00532,vorathraven,marketplace_4,9F6095F90C55A0E5BA750B4B2AB136A58E22EFB0,drugs,2025-08-07,2026-12-16,active
H00793,A00532,thrulwraith,marketplace_18,820B293400F818B2AD664FD4C8E7E614B561C1BD,drugs,2023-05-06,2023-08-30,active
H00794,A00533,darkinwraith,marketplace_2,6F6924A27DC96D96DB629A8BD3B1A39C73EFD771,terror_financing,2024-03-25,2024-05-15,active
H00795,A00534,thrarfang,marketplace_9,773C04A04F080097DCD9E1F4C15EAFDD6D0B6F61,hacking_services,2023-06-09,2024-08-06,burned
H00796,A00535,thro_v2,marketplace_5,0259EF1EB3C430D6CE52DC00CC25F195B58CA0D2,arms,2023-07-14,2024-10-18,dormant
H00797,A00535,darkinwraith,marketplace_7,EE06311680B88E18768DACE4C153620DDD91AF97,arms,2024-09-03,2024-11-20,active
H00798,A00536,nocar_v2,marketplace_18,5A7E34DF092AAF37E62953FAC48F88763F5E71BF,hacking_services,2023-01-09,2024-03-25,dormant
H00799,A00537,thro_v2,marketplace_2,8C803AEE9DC43FADA4AA948ADCE551E54DF81D03,hacking_services,2024-06-24,2024-12-09,active
H00800,A00538,nyxar99,marketplace_9,6746C44B8DD5DD217BCBF8196F295D4F7B0C1124,terror_financing,2024-06-13,2024-09-14,dormant
H00801,A00538,ghoorbyte,marketplace_4,D2912013DCBA9A97113F8C4F950A54AE61F653DC,terror_financing,2024-02-27,2025-05-23,active
H00802,A00538,hexorwraith,marketplace_8,1E1C23F26804B10D854ED8799DA4DB1A69FF822D,terror_financing,2025-04-20,2026-05-31,active
H00803,A00539,hexylstorm,marketplace_12,FABFA5182BA55713C87074FE8997749BEDF919FE,arms,2024-12-18,2025-10-17,active
H00804,A00540,hexuldealer,marketplace_13,46930DE201E995572C84344DBBF15920ABF2B878,terror_financing,2025-01-06,2025-06-05,active
H00805,A00541,ravarghost,marketplace_12,6881E00D627A97AE8A0F63452325C9432A88F6EE,money_laundering,2024-10-28,2025-01-21,active
H00806,A00541,voro_v2,marketplace_4,0B0C4C65EC5864DAE40F18F1F7EFFA56D6C39B88,money_laundering,2024-05-14,2024-06-22,active
H00807,A00542,zeryl_v2,marketplace_19,45C403DB3AA5F9EF3BA7662E7269FAC2D3ECB143,arms,2024-11-20,2025-03-24,active
H00808,A00542,ravonode,marketplace_18,FD9BE10B34A71D630A6FC65E5F9C55CFA622B586,arms,2025-04-01,2025-04-21,burned
H00809,A00543,nyxulstorm,marketplace_1,399883C8AC586804FE2BE7DA0E1A34B23062DE40,arms,2024-03-31,2024-09-23,dormant
H00810,A00544,thryl99,marketplace_4,D2DCEC02A18780205CBAEC9EBDCBE64FF921A0DA,drugs,2023-10-08,2024-03-08,burned
H00811,A00545,shadulghost,marketplace_5,D539F0D3CA7E70A6950F2D461C3B1F31DC3C17DE,drugs,2023-09-05,2024-01-17,active
H00812,A00546,cyathdealer,marketplace_2,ED639DE1C1E8D24470F9FE486EBCCD5E85701E2A,hacking_services,2023-10-03,2023-12-12,active
H00813,A00547,shadastorm,marketplace_11,6CE422ACE280559C937E2DA18563BD7F2732B327,stolen_data,2024-08-27,2025-03-06,dormant
H00814,A00548,nyxulbyte,marketplace_1,9D9981B2A3784F225D10D1D2992DDC33FE4850DF,money_laundering,2023-10-10,2025-01-24,active
H00815,A00548,vorenhex99,marketplace_20,4808FFAF59017162B2D2EBD5499ED838B65B2120,money_laundering,2024-07-24,2024-08-18,active
H00816,A00549,hexulcode,marketplace_13,4EFF1A95D57BB8688527033AAFC83B36BB756FB0,hacking_services,2023-08-06,2023-12-28,burned
H00817,A00549,obsathfang,marketplace_8,3EA5A474878436BFDAD50F67B00D8AA19591F5C5,hacking_services,2025-02-15,2025-06-15,active
H00818,A00550,obsar_v2,marketplace_17,0D5BE6C01BB44D462DEB022B64E06939EFACD6F2,other_illicit,2025-02-05,2025-05-18,active
H00819,A00550,obsendealer,marketplace_15,00A752547CAEB6FC89A35AC454068D884C361E2C,other_illicit,2024-03-26,2025-02-01,active
H00820,A00551,ghoylphantom,marketplace_14,1C6442C4C095FBF317D60BCAD5A1C9246A50C022,terror_financing,2024-09-11,2025-07-24,active
H00821,A00551,ghoulnode,marketplace_19,6C07D0A9886F4365DFFD6722197971FFAC853312,terror_financing,2024-04-16,2024-06-15,burned
H00822,A00551,nyxin_v2,marketplace_7,527335CBE9C06146342F3E09574FA22A50D6083C,terror_financing,2025-05-18,2026-06-14,active
H00823,A00552,kryawraith,marketplace_15,0B73102E5A27C546026E15029028CC27C1EF4F51,money_laundering,2023-06-21,2024-09-21,active
H00824,A00553,kryarhex99,marketplace_19,776B03C5D4A2198C3F71B2A36740CE61490F926A,drugs,2024-07-18,2024-07-31,burned
H00825,A00554,neoarbyte,marketplace_14,7C7BF8673A00093C4CFB129D738CB0078BB9C951,arms,2024-02-29,2024-08-29,active
H00826,A00555,neoextrace,marketplace_20,3CB30C03FB1EA35CEFB08C3C5496DBDF50408F20,drugs,2023-01-22,2023-04-13,active
H00827,A00556,nyxorghost,marketplace_11,2894F3E9A629BBB01140DB9F6AD84E486D21058A,arms,2023-08-21,2024-01-23,active
H00828,A00557,kryin_v2,marketplace_4,146D0E93F1D055B5AA62682ED550B92FB813C7E1,money_laundering,2023-09-28,2024-10-05,active
H00829,A00558,cyathstorm,marketplace_9,66C305DBD341C9C8DFC8EBC5A18B12974BE05D30,arms,2023-06-18,2024-04-06,active
H00830,A00558,vexylwraith,marketplace_18,874AA4075DA331B561A60DF70717903DFEC4230A,arms,2024-06-17,2024-12-20,active
H00831,A00559,obsyldealer,marketplace_4,99B80D397EDF6973ABDFDAE5C5D75F6587F1621A,arms,2024-04-14,2024-05-11,dormant
H00832,A00559,voravoid,marketplace_19,27960EC74EC2D1B23F05857D7E86E7126286926B,arms,2024-02-20,2025-03-27,dormant
H00833,A00560,cyawraith,marketplace_14,9EC50E68EF7B938ABD9E623CA5CC7F00876139BF,arms,2023-05-27,2024-01-03,burned
H00834,A00560,cyorhex99,marketplace_18,D01821499C55D2E68C1E6D6286226E44609A0707,arms,2025-01-23,2026-05-03,active
H00835,A00561,nyxorvoid,marketplace_3,5F6D367F45F32BB65B71526CF2D17792FEC04F90,drugs,2024-02-16,2024-07-21,dormant
H00836,A00562,cyoraven,marketplace_9,072DF257E7A7145E38DB7A7D4751E59D32AD571C,other_illicit,2024-06-27,2025-03-24,dormant
H00837,A00563,ghoordealer,marketplace_3,12824089E3516D49E9AC56ED2F74EED0D6A27D1D,money_laundering,2024-11-26,2025-09-26,active
H00838,A00564,obsenvoid,marketplace_10,7DC77FBD28B7AFEFFB48A7D26E9956C19488A05B,hacking_services,2024-12-15,2025-07-24,dormant
H00839,A00564,shadexwraith,marketplace_3,F5A2C307ED65907096F825D0CAA30D3E0F662749,hacking_services,2024-05-23,2025-04-25,active
H00840,A00565,obsinnode,marketplace_16,B12CBEBBAF9C6420F0AC1AAF6931C00DC3D2A62E,money_laundering,2025-03-24,2025-10-07,dormant
H00841,A00566,nocylx,marketplace_6,E22967CEAEAB8C0C685D0B6759DCC13EA193906D,terror_financing,2023-10-28,2024-04-04,active
H00842,A00567,darkorwraith,marketplace_17,7E1556099625268AAE01F5ACCF471C6DBE6E2B31,hacking_services,2023-12-08,2024-02-09,active
H00843,A00567,kryath_v2,marketplace_15,FCFB6448CF6E2DFAAE3409A8058964CEC837CCF8,hacking_services,2023-04-12,2023-08-20,burned
H00844,A00567,threnx,marketplace_9,0FD72937A191998E85E1E4B98A4FD21A8E5F81EA,hacking_services,2024-06-17,2025-01-31,active
H00845,A00568,kryofang,marketplace_8,E507AD30BFFE0FB03665ACEF9C72FF2C5DDED2C7,arms,2025-08-11,2025-12-28,active
H00846,A00568,kryarwraith,marketplace_4,7064D49D908CCB8FE0A7C9878A9343EC51125785,arms,2025-02-22,2025-12-16,burned
H00847,A00569,obsextrace,marketplace_1,B7CA09BCDD1125662A49083AEA84EDD25FE6777A,drugs,2025-03-19,2026-03-09,dormant
H00848,A00570,zerinvoid,marketplace_20,AECC2D5B1D9206292F75DB468DBB9D24178DE5D8,other_illicit,2023-01-21,2023-03-19,active
H00849,A00570,cyulmarket,marketplace_10,5396A6A85AD4D0F279EA2781E82A0B481BA8DB24,other_illicit,2024-11-22,2024-12-28,active
H00850,A00570,shadorwraith,marketplace_5,3BE6E4A7073A8C978840A801563B1FF70A601786,other_illicit,2024-02-16,2025-01-06,active
H00851,A00571,hexylhex99,marketplace_6,BBC49FBCBE7779620B2BEE50AF57E602DB9C0E9A,terror_financing,2023-05-26,2023-06-17,dormant
H00852,A00571,voror_v2,marketplace_13,065E3EBEA1141FA418C1E960C88FF65149880F73,terror_financing,2023-06-11,2024-05-28,burned
H00853,A00572,nocowraith,marketplace_18,2516CF52C84D2CDD8F20F7B5EADB40736002C275,hacking_services,2024-10-30,2025-09-24,active
H00854,A00573,shadathghost,marketplace_19,2CC861C09473CF4649C88F31C1C1DE7FE5283311,hacking_services,2025-08-15,2025-09-17,dormant
H00855,A00574,vexindealer,marketplace_20,133E1BC8EDABEBE077CEA8F206F9CA56109A6686,money_laundering,2023-01-27,2023-10-21,active
H00856,A00575,ravathbyte,marketplace_18,004CEBA8EB6D92D64A23F4616B52F5C770180D23,drugs,2023-06-28,2023-07-21,active
H00857,A00576,nocarbyte,marketplace_17,CAEF4234E3C303EDD7B42A4DF6E320E0CDD8D939,arms,2023-11-06,2024-04-19,dormant
H00858,A00576,vorulghost,marketplace_1,DA6E95A5AEECFF7B2CC1757F0380B1E2B3C74719,arms,2025-06-26,2025-11-03,dormant
H00859,A00577,cyylhex99,marketplace_5,7792C40D52ADC1601B268686D7AD1FE79F4983DE,stolen_data,2023-03-19,2024-03-22,dormant
H00860,A00577,ravendealer,marketplace_11,970D9F9464C79F05A3D519B84C4EF6735A34ECC7,stolen_data,2023-05-28,2023-07-25,active
H00861,A00577,rava_v2,marketplace_14,88EDA549CCA3D52FB2E37B49A8E0A00BE8A1FDD9,stolen_data,2023-01-08,2023-05-29,burned
H00862,A00578,zerarwraith,marketplace_10,5ED1F76B9548B493C06B793FDB9D38333139E725,arms,2023-04-28,2023-08-31,burned
H00863,A00579,vorenvoid,marketplace_8,9034EF24EF3ACA603E98F80060551C83CA9147ED,hacking_services,2025-08-21,2026-10-17,active
H00864,A00580,zerathcode,marketplace_14,057CAD5D100B0300700A6E4CF54160E212D556EC,drugs,2024-10-17,2025-04-08,dormant
H00865,A00581,vorabyte,marketplace_12,E04E4594D6A795C6F8AB21477BBBE478C63D20BA,stolen_data,2023-10-03,2023-11-17,burned
H00866,A00582,vexex99,marketplace_7,28192DEA515E38A8223F58A9F88115D5CB0F5010,hacking_services,2023-01-19,2024-01-21,active
H00867,A00583,hexathghost,marketplace_1,6AEA44ABBD08D003A346C48599F104B31CE498D1,hacking_services,2023-03-24,2024-01-19,burned
H00868,A00584,zerathdealer,marketplace_16,9EC716AE40311D78E9208414560AFBE76D5FCBEB,drugs,2025-05-07,2025-10-11,active
H00869,A00584,voren99,marketplace_20,ACB0DC8F5C9F371115AB8C8A779EB4899E0939B1,drugs,2023-12-22,2024-03-12,active
H00870,A00584,kryarstorm,marketplace_6,F1DA323C36EBBA855367492EE2203CEE96C180A4,drugs,2024-11-13,2025-12-09,dormant
H00871,A00585,kryulvoid,marketplace_9,F869FC6D2C2FEC9A1962DA52E10A624D0BAF9149,arms,2023-08-17,2024-08-11,active
H00872,A00586,nyxorraven,marketplace_18,B35D271F7E637B93578A565B159BAF23C5E86A39,stolen_data,2025-02-19,2026-06-26,burned
H00873,A00587,nyxocode,marketplace_14,63E81421C0FC798668D05C67BC82C5F15A43B287,terror_financing,2023-07-25,2023-10-11,active
H00874,A00588,neoormarket,marketplace_4,B189B5C147A9F4581AB71C237008B4FB5681F1BD,money_laundering,2023-05-14,2024-04-20,burned
H00875,A00588,vexarfang,marketplace_16,ABBC7B2486E9C11BBF660E4CC09098EB03EA0ADC,money_laundering,2025-03-24,2026-07-09,active
H00876,A00589,vorenx,marketplace_17,F45659518701C7231DF37C7A229414C34465D380,hacking_services,2024-10-23,2025-05-24,active
H00877,A00589,hexylghost,marketplace_2,44845970474100364E5587A1F37A75AC3FD588DF,hacking_services,2024-10-13,2025-03-19,dormant
H00878,A00590,thrul_v2,marketplace_18,EB6C28060E11C77C14F63ADF5D2F6D549AFEE659,terror_financing,2025-02-10,2026-05-25,active
H00879,A00591,obsexnode,marketplace_5,557626A556A0C4F091389259A5548BCE077B18D5,money_laundering,2024-03-18,2024-06-21,burned
H00880,A00591,neoathvoid,marketplace_3,3B6A76EB20A718AFBB15BF475600F0D2D99CE9EB,money_laundering,2024-12-09,2025-03-25,active
H00881,A00591,cyinfang,marketplace_9,BCB1C44E05A4B8331BBD5924DDED081AC9F176D8,money_laundering,2025-01-30,2025-12-23,active
H00882,A00592,shadorraven,marketplace_11,874D297916F2B486312AD70B7255B5C8E9EE1DEC,other_illicit,2025-01-02,2025-04-01,active
H00883,A00592,zerorfang,marketplace_7,1E0E212134990BC9433F90088211E562950960D9,other_illicit,2023-10-16,2024-01-17,active
H00884,A00593,nyxovoid,marketplace_3,620BB062BEA1CD0DEB38387B2AC0B384EF142A7C,arms,2023-03-17,2023-04-26,active
H00885,A00593,cyaphantom,marketplace_5,D5F386B6831C3DA08F5AB631F6F2540E4A19A590,arms,2023-04-18,2023-10-16,burned
H00886,A00594,kryulcode,marketplace_2,A77D13072381035E345E92A84B869A14CD85F7DC,drugs,2025-01-27,2025-12-15,dormant
H00887,A00595,shadylphantom,marketplace_18,54E4860DFFF7CEE20F04817B2763BE5157DC2C50,money_laundering,2025-06-18,2025-08-09,active
H00888,A00595,hexexraven,marketplace_3,34CC1DD32080705FCF6D0D766B1CCCFD0AB001A1,money_laundering,2024-04-01,2025-06-08,burned
H00889,A00596,vexulnode,marketplace_7,B11BBD99292486D2C1B051EC23396DF80742EE82,hacking_services,2023-02-14,2023-09-25,active
H00890,A00597,shadovoid,marketplace_14,6FA63AEB45A17C1616DF9DEBCFB6A2A78F964F03,drugs,2023-12-07,2024-06-24,active
H00891,A00597,zerotrace,marketplace_15,6F20307404783C00EBFB3CC20FC8981879C2D445,drugs,2023-02-28,2023-10-30,dormant
H00892,A00598,shadylvoid,marketplace_15,15C059DBA42ACC866E8B621579ED299877E7C11A,hacking_services,2024-03-17,2024-05-19,dormant
H00893,A00598,ravathghost,marketplace_5,EC6368500595FA569C2A253DFC0D120CDAE594BD,hacking_services,2023-12-14,2024-04-16,active
H00894,A00599,thrylvoid,marketplace_19,199A07C668CC0389C14CA7572B60F0E319FD02B1,stolen_data,2023-08-12,2024-06-02,burned
H00895,A00600,ravylphantom,marketplace_8,548B8266F39F94B0E97416B11EDEEAA01A6AFC17,hacking_services,2025-08-10,2026-01-08,dormant
H00896,A00600,neoarx,marketplace_20,2858F82B2D74ADD28587D9A2E5EBFF61C28C02F8,hacking_services,2025-05-29,2026-01-25,active
